sender,receiver,amount
672,514,6
473,675,9
657,463,1
938,67,1
205,981,9
608,53,1
376,700,3
16,308,4
67,829,7
917,330,5
939,186,2
433,738,9
762,739,7
205,493,1
432,558,2
778,574,2
973,462,7
983,425,2
369,397,8
751,673,6
831,400,8
890,871,3
16,381,9
770,6,7
44,72,3
555,907,6
403,969,5
467,476,4
275,274,5
710,348,1
330,628,9
618,648,1
721,119,9
822,804,9
400,209,0
509,69,4
846,281,0
613,451,3
710,160,2
992,165,1
737,529,5
434,59,2
0,308,3
5,130,2
728,498,3
994,560,5
771,544,7
539,845,1
15,980,3
866,56,2
219,458,4
440,513,7
217,878,1
672,942,4
982,732,8
518,512,8
907,221,1
976,98,2
492,985,2
369,621,3
169,170,0
480,864,4
435,814,9
284,71,3
719,380,9
964,313,5
836,285,1
613,937,2
365,908,8
919,215,5
631,895,1
354,327,0
373,230,3
200,936,4
660,639,9
321,318,8
260,518,4
951,14,6
581,936,2
309,399,4
736,49,4
739,889,7
844,796,6
958,326,5
700,753,5
239,915,7
467,0,5
143,650,1
717,526,9
498,261,7
401,77,4
754,69,6
22,703,7
758,322,4
163,354,7
465,722,6
637,675,4
706,174,5
494,651,7
831,261,9
356,459,2
52,457,8
715,490,0
100,891,6
155,626,8
409,16,8
630,41,1
14,965,1
900,43,6
485,526,3
397,804,3
590,924,2
280,347,6
114,812,0
244,464,6
46,148,2
275,284,9
219,568,5
748,522,5
977,351,3
637,721,1
770,379,4
379,837,1
700,81,0
168,961,1
119,608,8
164,19,0
171,156,8
560,984,5
12,544,9
813,931,0
890,134,4
398,729,4
983,343,3
681,245,1
652,563,5
233,513,5
957,59,8
293,685,7
252,872,4
818,168,0
576,758,9
649,852,5
467,650,8
62,799,9
436,998,0
789,233,1
750,696,0
760,520,8
109,479,9
542,596,9
443,450,2
789,733,0
118,696,8
720,523,3
732,940,0
181,442,3
914,404,9
189,296,2
827,242,8
72,442,2
490,403,5
67,434,3
142,175,7
878,404,3
154,152,1
180,322,4
432,508,6
325,763,9
134,888,1
924,278,4
486,487,5
659,652,6
237,475,0
806,865,0
745,398,2
197,896,5
238,870,2
716,325,2
743,308,7
897,974,3
799,741,9
847,835,4
25,761,0
48,874,3
864,789,6
619,680,4
726,979,9
48,755,6
421,179,7
751,379,3
8,296,4
562,973,2
881,889,5
687,39,8
313,344,6
39,592,2
990,568,5
631,981,6
814,981,9
778,430,0
495,193,7
253,323,6
498,175,5
923,937,1
772,564,7
614,672,5
707,492,3
956,237,3
770,231,7
967,569,6
886,536,8
305,40,0
101,336,2
198,855,8
812,149,3
293,149,7
125,310,1
202,48,7
836,515,6
289,345,1
717,423,7
949,193,6
685,825,1
643,149,5
914,608,9
658,411,3
185,353,8
531,447,4
50,932,2
474,892,6
193,44,9
796,18,7
796,577,6
593,310,1
386,45,7
828,751,1
953,830,4
765,515,9
484,94,9
711,288,1
203,453,6
430,787,8
451,816,9
332,390,0
401,538,8
915,263,7
268,429,0
364,62,3
342,693,2
874,653,4
856,955,5
520,243,8
566,75,7
339,989,6
905,495,4
425,113,0
895,627,0
491,562,0
858,972,4
533,140,5
938,857,9
135,535,7
737,99,9
590,849,7
556,110,8
827,969,2
787,575,9
938,192,9
229,979,3
541,114,4
238,851,8
195,339,6
228,508,7
369,296,5
237,115,6
147,677,6
322,999,2
33,345,2
171,661,1
546,573,9
872,969,7
598,734,4
400,154,3
485,934,6
725,340,0
390,123,5
593,605,9
690,698,3
427,520,1
294,371,0
730,776,5
386,822,2
723,78,1
62,992,6
477,768,0
605,449,7
978,688,2
718,702,1
80,59,0
15,389,7
604,723,3
711,370,7
33,961,0
165,773,5
5,648,2
852,975,6
735,495,7
498,475,2
872,13,9
863,685,9
260,823,9
537,517,1
201,605,4
955,510,8
885,643,7
343,487,6
958,534,5
243,474,0
583,107,7
784,645,5
992,469,8
380,648,2
4,805,4
200,573,2
35,951,8
65,116,3
103,30,6
480,72,5
381,393,8
365,423,1
440,20,0
699,435,1
686,403,6
159,181,7
730,128,1
426,555,5
476,276,5
272,910,2
947,674,3
575,874,2
725,657,9
232,483,6
424,889,0
258,937,4
353,911,8
392,59,5
752,906,8
456,536,0
118,363,7
294,944,5
986,458,0
655,423,0
880,966,0
852,53,1
429,861,7
374,184,5
315,674,5
289,908,9
280,889,8
673,187,6
800,99,8
420,167,8
709,675,8
892,419,7
370,263,6
420,391,9
569,44,2
575,4,1
186,363,4
218,747,5
488,404,5
225,840,1
327,911,1
344,392,3
986,837,2
497,155,3
895,633,9
83,175,0
164,625,9
543,290,7
263,346,9
365,25,3
101,562,7
34,235,9
847,181,4
933,561,9
670,674,9
228,713,5
614,287,3
790,925,7
771,765,6
694,910,5
463,237,4
614,367,2
378,928,7
925,281,4
933,775,8
353,187,3
251,484,4
968,691,2
104,644,5
543,118,0
811,582,4
286,416,7
85,424,0
715,646,6
499,376,0
20,484,3
763,860,8
245,127,6
303,805,8
389,727,9
587,251,1
334,882,8
509,251,6
98,427,6
285,637,5
134,510,9
341,120,9
918,24,1
792,231,0
80,705,3
559,888,1
474,579,9
756,808,6
689,531,4
409,507,0
880,476,6
843,932,6
231,310,9
359,618,8
942,104,3
439,883,6
605,565,1
53,975,7
459,339,4
967,407,4
111,327,6
327,308,8
490,312,0
792,881,7
714,634,7
594,635,4
896,710,9
728,785,3
186,56,0
964,0,5
883,181,5
228,999,9
664,169,3
27,979,4
715,737,6
504,466,4
709,195,5
998,214,9
360,200,6
200,904,5
263,481,2
320,285,5
281,738,6
510,999,0
745,737,1
476,564,5
9,334,6
287,485,1
288,620,8
432,965,3
792,420,7
489,508,4
342,797,4
461,529,9
608,52,9
117,463,9
453,345,0
924,152,4
426,279,4
737,754,7
486,474,4
450,260,3
378,323,5
709,813,4
344,601,3
993,623,7
927,358,2
942,384,8
104,357,3
487,684,9
770,2,8
440,456,5
328,511,6
281,660,6
540,785,7
495,931,4
81,444,7
856,749,2
646,466,6
608,631,7
125,818,7
386,346,5
717,905,7
660,443,0
17,164,1
683,386,4
690,150,4
977,553,7
63,450,8
882,474,3
764,272,7
459,878,8
527,542,3
827,851,4
711,659,9
449,296,0
227,549,0
35,203,7
509,514,9
412,237,0
163,584,2
179,387,1
753,760,0
580,159,7
486,791,6
355,306,9
531,652,9
188,854,7
672,58,2
591,789,6
157,216,6
889,349,7
567,549,5
406,283,2
138,80,5
841,132,3
286,992,1
904,814,1
61,996,5
602,263,3
844,300,4
293,478,7
301,72,5
821,705,4
233,768,8
122,588,8
921,630,6
709,855,2
317,843,7
119,249,8
720,21,0
212,16,0
0,143,5
832,856,1
394,775,7
517,979,3
920,291,0
713,9,0
603,193,9
818,163,5
125,509,1
593,966,9
426,948,0
797,670,4
593,487,4
323,198,1
861,155,8
732,659,1
418,904,8
685,515,1
735,99,6
926,219,2
321,907,3
771,805,2
403,378,1
595,750,7
927,50,0
953,20,4
377,16,7
305,522,6
233,103,8
961,695,1
312,994,4
559,19,0
451,87,8
883,955,7
627,566,9
50,223,7
746,224,6
240,723,2
975,931,9
167,70,0
631,281,1
226,855,7
184,636,9
690,729,1
9,445,0
148,93,4
73,673,1
963,118,2
36,311,3
419,324,3
31,841,5
796,332,0
547,181,9
842,584,2
392,443,5
902,323,4
103,946,2
709,198,1
275,624,0
710,557,0
338,783,6
763,624,2
189,978,5
28,53,3
171,322,6
479,592,9
318,982,5
206,855,0
480,728,3
455,194,3
631,596,4
837,827,1
68,543,8
762,104,1
85,143,1
646,988,7
713,610,3
617,164,8
643,122,8
945,38,3
521,552,8
705,986,9
84,161,3
522,977,1
902,144,5
176,400,9
50,106,5
404,926,0
552,774,5
339,376,9
21,383,9
867,72,4
614,531,2
773,143,1
494,785,1
586,237,2
968,250,0
992,952,6
48,741,5
472,658,8
218,711,4
154,268,0
868,62,2
245,278,4
385,781,6
153,812,2
341,220,6
564,388,7
385,931,2
783,282,5
254,717,3
494,507,7
322,931,8
293,448,3
998,594,6
538,342,8
489,69,1
233,934,5
397,308,4
232,958,0
949,375,6
41,715,9
933,713,1
894,538,3
309,72,7
506,270,8
415,940,5
325,262,6
316,80,9
531,209,0
143,67,5
461,673,6
608,433,5
210,811,8
611,187,6
767,355,8
721,153,1
477,211,1
288,748,3
758,97,1
207,314,1
53,42,7
366,614,4
534,946,4
847,242,7
970,616,4
903,207,4
450,200,0
382,947,0
536,291,7
134,350,7
635,874,6
66,394,4
748,454,1
900,824,8
279,478,6
407,634,1
306,744,4
491,365,8
837,179,4
416,640,8
644,306,6
113,496,3
232,473,7
215,200,1
89,436,5
814,441,7
245,445,4
691,949,8
752,823,1
659,719,3
513,912,4
962,879,7
919,210,3
340,565,7
109,596,4
835,675,6
965,351,1
280,257,0
274,107,4
649,840,8
623,737,2
106,287,2
405,755,6
31,20,1
286,123,4
629,832,1
488,443,9
598,264,1
93,935,4
449,22,3
466,54,7
711,461,1
880,113,8
47,678,9
787,294,3
936,14,7
382,71,5
694,808,7
410,755,3
63,584,8
186,926,5
47,791,2
2,906,5
323,495,2
785,249,9
831,585,5
98,835,9
523,87,5
696,193,2
924,880,6
741,152,1
639,264,7
790,161,3
749,925,3
127,229,8
510,104,5
304,378,4
765,960,0
545,459,6
981,946,8
615,802,4
447,313,5
639,60,4
256,25,2
703,303,6
739,557,2
888,541,7
343,923,5
769,833,6
835,302,9
618,726,3
700,219,0
516,933,7
735,772,4
240,699,8
758,588,1
373,558,1
817,680,9
854,276,5
105,551,2
26,103,1
392,6,7
415,423,4
176,108,1
551,630,1
110,686,2
157,884,4
107,940,2
7,815,3
309,108,3
22,533,1
996,76,1
409,722,5
169,944,3
341,247,0
257,946,6
553,96,2
786,613,0
403,421,7
209,31,5
616,156,2
262,996,6
86,538,4
389,276,6
191,749,8
123,805,8
203,491,1
278,224,2
565,352,8
782,386,9
998,949,6
213,39,2
434,241,2
48,182,4
223,36,5
940,870,6
187,228,1
270,704,5
998,465,2
832,420,8
127,956,1
212,263,6
69,104,9
696,676,8
528,797,0
196,662,8
39,507,0
909,482,0
110,287,8
747,267,2
17,201,3
713,558,3
119,419,9
277,923,8
246,188,9
54,297,0
697,519,0
464,808,8
54,852,5
313,324,4
905,404,7
969,32,4
601,947,8
638,582,2
231,466,3
125,338,8
111,605,2
931,561,4
599,465,0
448,983,0
973,107,4
673,685,9
240,711,5
134,757,5
398,794,2
825,383,0
532,756,9
207,761,2
844,485,5
296,904,8
156,636,1
130,280,0
700,537,8
478,734,0
405,706,3
94,71,3
13,675,3
968,299,8
354,897,0
889,929,7
679,451,0
905,143,9
355,885,1
463,279,0
585,901,6
402,388,0
580,419,6
445,902,6
563,757,1
159,218,6
434,209,9
614,534,0
285,270,7
539,699,7
170,285,6
69,587,7
745,889,5
190,564,7
921,834,1
751,340,9
468,437,1
141,936,7
371,318,7
526,752,0
262,807,4
222,866,5
989,109,2
384,753,4
577,723,0
661,236,4
746,664,1
436,597,3
871,170,7
118,3,4
913,941,5
864,664,4
961,533,4
351,225,1
322,636,1
430,517,6
379,968,8
164,545,6
879,916,1
118,928,1
434,568,5
202,501,9
122,639,0
986,50,4
501,930,9
127,223,3
165,248,4
569,823,5
305,60,8
787,363,6
911,610,5
912,958,5
807,839,3
456,427,7
411,385,4
23,440,5
443,499,9
542,809,6
789,172,0
503,229,8
959,824,4
488,80,0
901,272,3
971,880,2
324,71,6
418,65,9
425,752,7
205,380,8
260,945,8
670,51,1
190,357,9
40,721,4
810,862,8
948,849,4
102,937,1
581,730,5
504,926,1
853,626,8
619,896,2
88,938,2
315,144,1
107,254,0
45,910,4
544,397,9
56,521,3
257,358,2
646,375,4
514,538,0
718,20,9
60,133,5
598,473,6
159,243,0
414,592,2
965,889,5
197,984,8
784,484,6
397,9,5
760,154,8
302,416,2
68,141,8
692,117,6
286,524,5
293,16,3
802,941,1
497,158,7
811,877,7
720,60,7
871,782,3
800,103,9
956,2,8
105,287,8
442,900,9
538,480,8
931,592,6
603,918,6
912,168,3
457,123,6
44,42,9
89,818,2
559,314,9
625,496,4
4,206,6
550,665,2
57,981,2
637,46,9
20,32,3
870,892,1
178,705,7
621,924,2
940,356,9
628,621,5
247,756,4
421,327,0
76,495,0
483,695,0
366,987,6
802,732,9
516,952,9
815,966,0
27,72,0
999,721,5
881,577,7
88,411,8
766,269,2
588,3,0
94,125,0
957,926,2
241,401,1
854,847,5
210,9,7
222,823,3
811,35,9
494,205,1
887,293,3
465,857,8
374,563,4
418,681,8
191,1,9
203,439,9
539,477,2
612,772,3
193,433,1
284,973,3
362,569,9
425,465,5
70,700,1
175,787,7
728,245,6
77,418,0
718,367,6
89,25,4
746,777,5
775,355,6
864,881,1
243,206,7
79,466,0
291,515,3
640,384,5
352,593,4
13,874,9
37,751,5
63,845,8
206,176,4
171,118,1
63,105,9
40,659,8
541,808,3
743,483,7
778,160,0
915,672,8
671,742,0
146,235,0
197,215,6
192,118,8
168,193,3
939,234,5
776,138,0
916,230,4
39,19,5
813,732,4
373,816,9
373,626,7
192,386,5
643,580,7
295,299,6
260,434,7
988,3,7
913,701,7
104,375,7
890,904,4
966,988,7
845,791,6
816,444,6
627,261,7
273,132,1
441,721,8
837,491,1
119,666,0
459,150,8
318,896,7
891,157,6
607,270,4
144,175,6
265,340,3
815,48,5
950,572,9
594,319,7
550,147,3
83,491,4
237,507,2
232,875,6
97,91,3
497,262,3
902,263,6
996,946,3
366,352,3
978,842,8
749,476,0
497,845,4
391,709,7
791,391,0
77,340,4
472,58,6
738,457,2
426,999,8
939,125,7
234,733,7
47,533,4
939,27,2
822,736,0
44,593,0
646,230,8
940,96,3
205,601,8
188,548,7
946,821,0
656,435,4
138,105,5
474,732,8
520,918,4
576,225,9
180,219,6
971,66,2
252,123,1
721,700,2
151,923,9
860,596,4
872,793,0
4,752,4
522,848,3
325,658,8
761,528,8
553,530,3
272,564,4
973,670,4
678,198,3
483,953,9
909,499,9
743,768,4
78,483,4
450,100,8
385,151,4
593,651,2
923,735,5
279,559,9
888,874,3
229,208,7
346,951,7
206,437,0
79,450,7
611,17,7
453,497,4
799,504,0
639,596,5
396,486,2
132,555,3
591,399,6
994,160,6
955,177,8
319,429,2
863,845,4
310,663,6
508,831,3
867,770,0
542,90,4
190,591,2
908,861,6
91,492,2
441,350,8
928,553,2
54,868,1
695,448,1
833,606,0
63,682,1
923,878,3
938,333,6
631,564,3
636,948,5
463,384,1
328,873,9
804,53,2
686,454,5
294,295,3
676,771,7
383,554,4
723,258,9
423,314,0
609,387,0
547,491,4
543,634,7
307,268,2
403,644,7
669,378,5
386,665,3
13,626,3
342,77,6
92,617,7
530,949,1
480,973,2
553,707,0
104,658,2
333,964,6
643,626,3
355,972,8
549,519,4
47,187,2
305,502,5
34,768,8
904,582,2
504,450,3
303,216,5
338,0,9
630,979,6
164,987,4
742,386,2
848,102,7
83,103,0
322,16,4
700,908,1
78,312,7
450,564,3
94,762,6
940,426,1
499,572,3
604,439,1
584,919,7
843,144,6
440,44,8
358,421,6
104,518,2
355,705,1
22,819,7
920,938,4
150,662,9
7,706,8
77,903,7
20,861,9
108,344,6
472,492,4
723,82,2
545,352,8
53,511,4
764,31,4
202,236,5
257,723,1
59,374,4
398,57,6
940,255,3
651,127,6
953,677,3
897,765,5
616,627,9
419,236,3
629,240,5
517,261,2
166,904,0
167,538,3
798,494,1
326,401,2
151,280,9
397,412,3
348,669,5
557,189,8
30,543,4
141,424,3
245,681,9
585,834,9
149,868,1
188,241,7
469,125,8
996,913,3
633,361,1
565,185,1
887,434,0
389,304,4
445,746,0
574,664,8
863,936,0
418,474,9
308,223,6
198,98,1
179,177,1
153,223,7
794,23,5
555,957,0
678,946,1
480,536,8
912,263,8
353,725,3
878,335,0
814,990,4
606,865,9
241,882,6
111,615,4
944,340,4
226,833,2
640,822,9
773,940,2
941,212,2
672,520,5
321,572,9
755,619,3
764,344,8
566,143,7
223,109,3
986,217,2
916,235,0
91,208,4
679,660,8
677,774,5
285,497,7
869,711,0
854,466,1
29,593,5
581,124,9
329,503,8
659,88,8
261,327,7
423,632,6
33,142,5
82,19,8
962,17,7
666,755,4
259,810,4
157,369,9
551,86,6
874,218,2
869,12,4
731,391,8
902,858,8
679,99,1
572,789,4
825,681,0
898,895,2
604,254,4
121,945,2
800,138,8
349,430,4
106,781,0
672,92,5
488,404,8
45,613,2
304,735,4
372,28,9
5,307,2
759,611,2
316,248,8
196,754,2
515,537,1
572,980,7
9,291,1
390,662,0
393,52,1
281,411,7
130,108,7
979,963,1
816,168,0
827,866,4
49,759,7
696,678,3
155,880,7
721,439,1
626,262,0
987,682,5
131,917,2
593,257,4
160,419,8
445,313,9
946,469,0
986,779,8
758,779,0
242,813,1
925,126,1
245,517,4
914,232,9
926,345,2
837,414,6
303,546,8
85,908,7
14,215,9
817,277,6
896,154,7
263,614,3
364,24,0
392,908,9
272,471,0
787,524,1
911,462,1
222,928,2
763,490,0
238,588,4
834,957,2
796,720,3
757,238,6
295,809,3
511,352,2
869,896,0
746,583,9
941,383,7
661,598,2
622,616,4
667,434,7
708,719,6
883,122,4
217,561,0
925,152,4
502,365,0
232,265,2
910,774,2
54,596,1
40,749,7
132,282,3
287,785,6
820,494,8
121,733,9
452,801,9
879,574,2
84,763,0
46,564,1
276,358,9
43,166,8
312,874,6
874,626,1
380,480,5
87,786,4
471,816,7
750,910,2
855,844,6
509,973,6
628,73,0
535,383,6
93,608,7
981,863,2
218,50,4
787,667,8
3,252,4
301,577,0
979,291,8
621,730,6
720,179,6
211,653,7
839,904,8
378,320,6
654,671,3
548,324,3
301,992,4
846,870,5
69,581,3
58,629,3
768,440,6
178,306,2
273,813,0
384,79,0
326,143,4
914,827,7
882,276,4
787,692,1
683,321,6
26,868,9
654,284,0
370,288,0
646,928,5
117,725,7
118,3,9
43,379,0
609,222,0
819,937,9
372,784,9
251,413,7
696,573,1
63,862,9
826,744,6
48,713,8
211,964,7
702,375,1
207,617,9
370,319,3
358,400,7
722,604,4
646,928,1
850,603,9
89,673,8
289,577,4
886,925,9
206,719,1
946,738,1
278,789,8
53,569,3
118,486,8
169,365,0
754,837,5
338,110,6
412,260,9
2,923,9
800,989,7
10,236,3
744,434,2
978,969,9
514,130,6
770,424,3
272,56,2
843,271,8
147,719,0
357,469,8
295,821,6
923,760,2
382,376,6
191,966,6
998,973,3
283,900,2
577,714,9
946,819,7
841,978,9
233,689,0
558,120,7
84,130,1
412,176,7
888,759,5
631,426,7
657,646,6
848,350,5
651,270,7
380,442,5
965,408,2
210,185,0
710,437,1
862,397,3
194,141,5
881,790,7
33,637,9
230,200,3
272,487,4
347,326,7
659,668,2
639,560,0
962,958,2
343,992,6
224,664,8
832,835,4
785,42,3
867,922,7
926,970,1
967,233,5
568,153,4
39,271,6
193,703,9
630,635,5
534,551,9
902,22,9
79,72,6
514,901,2
671,429,6
901,756,6
90,63,0
688,619,9
955,860,0
772,550,5
624,110,8
79,817,6
290,750,1
670,854,3
552,959,5
840,992,6
475,404,6
107,105,6
365,704,7
490,522,8
663,478,8
13,373,1
81,489,4
568,132,6
870,418,4
901,705,2
353,241,6
591,773,2
184,887,8
607,963,1
903,153,0
422,145,5
878,313,8
431,980,3
555,383,7
270,309,5
922,719,8
739,180,5
382,537,2
750,329,6
189,343,1
87,207,2
186,12,7
204,896,3
640,748,8
108,702,9
283,118,2
991,137,5
670,550,5
341,759,9
340,263,0
572,624,3
881,394,7
821,863,7
176,917,1
156,72,0
261,376,1
853,569,1
463,915,2
488,603,6
249,765,3
838,809,1
261,834,1
977,421,5
967,414,0
2,319,0
395,624,3
833,99,1
582,893,5
927,122,4
50,32,7
67,935,9
783,275,1
715,410,9
624,640,8
93,111,3
927,998,8
34,652,4
607,556,4
782,233,9
989,664,7
392,159,5
382,995,8
153,391,3
971,238,5
191,250,5
967,920,8
146,117,3
978,201,4
681,139,1
376,76,3
249,438,4
305,290,2
726,123,0
233,990,8
301,918,4
405,552,3
341,951,1
809,800,8
634,677,9
785,118,4
382,392,0
782,664,7
356,328,0
921,515,0
9,152,3
285,210,5
364,177,1
182,490,3
982,23,4
841,701,5
707,302,6
164,776,6
381,326,3
646,441,3
419,155,5
982,755,6
413,61,1
402,995,9
462,438,5
135,95,3
854,466,2
272,312,6
887,653,2
698,249,2
398,760,1
929,924,2
739,492,4
845,994,9
684,746,9
310,973,3
894,721,5
492,411,0
887,860,0
372,714,9
353,396,2
552,168,7
386,105,6
529,160,2
592,785,9
526,879,2
687,855,9
262,361,0
851,823,7
312,663,1
3,732,7
234,454,2
373,425,8
469,239,3
970,375,3
403,855,2
52,978,9
968,645,1
431,651,9
203,304,3
934,745,7
781,916,2
866,622,9
894,949,3
766,370,7
203,252,9
446,676,5
893,566,1
847,815,4
715,345,0
541,163,6
453,607,1
47,183,7
144,283,1
462,617,8
327,8,2
366,742,9
735,570,9
541,156,7
874,426,5
151,189,0
122,550,6
797,318,2
421,690,9
121,358,2
13,327,4
561,127,1
385,784,7
272,735,8
112,9,2
917,802,0
349,651,6
445,979,5
508,718,7
970,934,8
627,377,9
398,496,2
205,702,7
556,291,9
698,900,9
23,999,6
711,232,1
687,679,3
892,996,2
278,59,2
203,674,1
240,894,3
235,896,6
949,443,7
515,502,2
312,762,4
428,545,0
298,480,1
737,522,0
23,82,9
410,506,3
359,563,5
386,111,0
368,800,3
101,424,1
595,64,9
49,969,6
333,865,1
621,276,6
385,925,9
65,572,8
595,763,2
206,37,4
866,509,5
952,470,2
578,631,1
310,263,2
775,655,7
196,450,4
72,992,0
335,359,1
587,711,9
304,29,3
318,442,7
987,801,4
697,863,3
644,931,2
449,641,3
223,372,8
417,166,4
398,95,9
83,386,2
809,465,0
913,346,3
464,494,1
272,822,9
971,120,0
621,894,1
254,377,0
64,513,0
658,54,1
608,818,6
170,53,7
542,523,4
543,698,9
345,771,0
354,120,1
431,155,9
243,906,9
148,787,4
898,410,1
726,843,0
486,32,7
676,794,8
645,129,2
172,473,4
501,872,3
438,164,3
481,548,7
738,504,9
246,767,4
552,138,1
26,626,8
266,201,3
885,626,7
264,676,3
443,27,1
724,46,2
134,187,6
0,634,3
971,200,5
862,162,6
80,179,5
52,234,6
996,270,4
111,904,0
787,89,9
794,402,4
580,201,9
562,978,1
381,94,7
737,235,2
76,396,0
505,544,4
810,613,7
51,790,1
862,139,7
176,258,2
711,269,0
877,117,0
686,487,4
580,380,0
544,681,7
871,904,7
440,870,4
39,857,0
704,860,3
675,652,0
555,504,8
773,438,3
450,947,7
488,230,8
484,199,8
151,413,8
974,300,1
171,420,3
969,584,6
366,261,9
560,797,2
999,373,0
437,796,1
837,473,0
787,613,6
215,14,2
378,317,8
654,688,3
999,175,9
477,648,9
403,922,0
906,855,6
390,908,6
46,886,2
4,456,7
656,85,2
531,762,1
399,561,2
51,966,6
656,48,8
508,438,8
302,774,9
978,450,0
603,463,8
112,600,3
698,592,9
368,445,8
4,912,4
303,523,9
600,398,2
335,685,4
920,424,2
986,953,2
444,177,6
739,558,5
418,352,8
914,699,8
741,598,9
405,383,2
897,938,6
163,723,5
915,483,0
683,507,0
650,829,0
842,448,9
655,167,7
621,697,5
262,436,2
742,496,1
212,864,4
428,85,4
871,674,4
668,1,6
183,627,2
164,37,4
839,907,2
52,689,6
682,341,6
199,977,1
733,188,7
515,118,9
915,328,0
304,337,2
972,778,3
150,451,9
6,994,8
255,113,7
120,496,2
225,762,4
792,88,6
214,821,5
513,999,2
675,432,8
841,234,5
565,10,1
492,251,4
57,405,7
766,338,8
844,168,0
246,851,1
164,498,5
647,906,4
15,975,0
530,165,0
718,425,2
954,860,7
828,59,8
759,789,7
74,915,2
22,850,0
553,12,4
525,773,0
837,842,5
174,724,5
783,720,8
900,925,0
133,814,4
196,648,6
93,410,9
535,551,9
726,957,1
601,621,4
759,710,3
728,680,9
65,620,1
441,288,5
600,794,2
277,847,6
77,575,3
625,407,5
732,565,0
880,489,4
249,944,4
92,175,4
479,889,0
381,684,3
124,933,6
147,24,4
413,857,6
856,166,8
721,647,5
365,536,3
235,230,8
789,669,9
971,176,4
854,17,3
755,735,4
7,818,3
96,864,7
795,498,4
879,890,7
961,28,6
207,245,7
272,941,6
560,184,1
599,68,5
0,873,4
77,922,6
479,890,0
238,757,6
325,219,1
30,989,6
967,128,0
387,339,0
732,603,0
605,568,4
247,697,5
785,342,6
130,82,5
427,245,9
846,863,4
712,643,0
161,240,9
85,244,0
803,745,0
137,848,8
758,209,3
887,576,2
16,749,3
937,173,2
688,383,3
813,382,1
371,300,1
431,763,4
326,349,9
902,38,7
147,938,8
490,492,1
676,581,7
719,479,8
585,372,4
626,548,6
670,334,4
756,131,3
202,721,7
785,94,0
267,823,1
831,80,5
964,374,5
642,449,0
321,735,0
154,392,8
169,385,4
340,665,0
811,519,9
630,840,1
97,529,9
571,397,2
416,996,0
442,351,4
325,782,6
814,356,3
979,685,6
827,297,1
816,824,1
105,360,2
125,441,7
268,931,4
486,875,0
686,47,2
448,13,7
756,289,5
138,873,1
743,927,0
672,163,4
274,569,0
484,783,8
355,630,6
259,284,1
666,684,0
491,208,3
636,656,4
853,400,6
346,5,7
661,356,6
808,615,8
417,341,8
518,911,8
383,820,3
515,126,5
897,839,9
375,577,9
792,526,5
650,833,8
642,159,0
460,606,8
436,416,0
695,372,8
734,133,3
48,830,1
314,341,5
245,954,8
573,729,5
388,165,4
816,83,6
546,905,9
394,830,8
196,401,5
225,554,1
434,608,3
714,56,5
943,642,1
784,604,2
906,715,2
29,806,5
455,254,8
643,335,5
580,363,7
643,535,0
175,377,1
200,781,3
810,562,4
635,134,5
358,311,9
365,512,8
539,386,3
876,899,8
842,410,6
972,570,1
275,853,9
203,717,6
854,840,5
425,907,3
457,421,7
993,842,9
975,596,9
39,133,7
989,662,7
707,573,0
278,573,5
979,835,0
736,528,0
909,269,4
285,655,3
50,807,2
555,174,4
446,150,8
236,957,6
894,597,1
121,707,1
877,997,2
103,138,6
438,34,2
98,564,2
326,453,4
98,852,7
124,163,9
445,8,6
131,290,9
760,571,0
744,718,2
81,765,4
215,399,8
551,463,0
31,23,9
838,585,5
89,840,2
744,748,1
231,504,4
10,234,6
215,446,8
468,718,3
618,798,1
618,952,1
673,165,9
468,668,4
592,109,5
717,369,3
31,95,0
812,385,6
903,23,1
294,398,2
794,491,4
854,891,3
552,230,5
149,228,3
126,505,6
594,609,2
855,590,2
568,354,6
312,721,4
935,372,1
776,284,4
744,658,1
915,423,7
630,164,3
507,385,1
677,800,1
640,691,4
141,769,1
494,667,6
872,669,6
731,259,7
641,210,9
673,243,8
650,751,3
563,121,6
207,967,5
283,176,1
600,219,5
247,329,5
392,671,5
750,220,6
82,318,6
261,410,4
836,296,5
637,421,1
475,237,8
527,985,9
542,551,6
247,717,6
434,444,3
672,266,5
266,909,2
255,524,7
140,859,7
641,386,9
847,543,1
12,438,8
991,838,5
397,263,9
602,51,0
53,693,3
841,19,0
114,219,3
610,654,7
852,569,6
337,2,2
88,156,1
78,83,3
759,630,9
405,69,4
733,752,0
516,939,9
676,865,4
174,50,6
332,766,9
971,322,5
246,776,2
52,587,4
601,446,6
88,495,4
507,181,4
282,598,6
546,325,1
858,628,7
13,737,5
222,142,1
761,68,7
308,772,6
295,964,3
482,785,1
179,694,2
164,769,6
767,562,7
140,52,9
635,774,4
575,31,0
973,970,4
87,248,5
700,608,4
256,831,6
419,596,1
833,83,4
744,247,0
825,860,2
979,951,6
713,897,4
631,768,8
496,604,3
562,326,5
124,877,6
77,765,2
396,982,8
946,537,9
77,625,6
313,885,5
157,998,8
570,329,9
444,181,2
152,491,3
916,913,7
260,223,9
406,622,6
637,433,9
428,650,3
409,242,0
921,482,7
308,661,2
476,808,6
377,62,4
485,487,4
975,396,2
111,308,9
213,820,4
309,588,3
676,464,3
12,620,5
118,698,4
197,756,4
865,213,7
